block	ens_gene_id	ens_tx_id	mol_name	tissue	ref_name	type	chrom	tx_start	tx_stop	block_genes	trait	inference_pop1	inter_z_pop1	cv.R2_pop1	cv.R2.pval_pop1	ldregion_pop1	twas_z_pop1	pips_pop1	in_cred_set_pop1	symbol	tissues
6:166611245-6:167642155	ENSG00000026297_nk_cd56bright		ENSG00000026297_nk_cd56bright		onek1k		6	165929503.0	167957184.0	18	trait	lasso		0.0013226337325898	0.1374205235312808	6:166612111-6:167640534	4.72	1.0	1	ENSG00000026297	nk_cd56bright
6:166611245-6:167642155	ENSG00000026297_cd14_mono		ENSG00000026297_cd14_mono		onek1k		6	165929503.0	167957184.0	18	trait	lasso		0.0043143268232195	0.0253404306542364	6:166612111-6:167640534	2.03	0.978	1	ENSG00000026297	cd14_mono
6:166611245-6:167642155	ENSG00000060762_cd4_tem		ENSG00000060762_cd4_tem		onek1k		6	165364918.0	167383013.0	18	trait	enet		0.0026356901495212	0.0632749502717073	6:166612111-6:167640534	-2.4	0.184	1	ENSG00000060762	cd4_tem
2:60064865-2:62201909	ENSG00000162924_nk_cd56bright		ENSG00000162924_nk_cd56bright		onek1k		2	59881520.0	61925908.0	51	trait	lasso		0.0080978948651531	0.0037145870454384	2:60068526-2:62201884	-4.54	0.976	1	ENSG00000162924	nk_cd56bright
2:60064865-2:62201909	ENSG00000115484_b_memory		ENSG00000115484_b_memory		onek1k		2	60868088.0	62888723.0	51	trait	lasso		0.0010867895582602	0.1525410249836691	2:60068526-2:62201884	3.06	0.124	1	ENSG00000115484	b_memory
3:13029299-3:14775393	ENSG00000154767_nk_cd56bright		ENSG00000154767_nk_cd56bright		onek1k		3	13145146.0	15173062.0	31	trait	enet		0.0036587565707062	0.0371473174686675	3:13032126-3:14773267	2.13	0.0955	1	ENSG00000154767	nk_cd56bright
9:112930865-9:114257521	ENSG00000176386_nk_cd56bright		ENSG00000176386_nk_cd56bright		onek1k		9	112255834.0	114273438.0	29	trait	lasso		-0.0002984199193081	0.393975121814531	9:112931646-9:114253493	2.42	0.133	1	ENSG00000176386	nk_cd56bright
9:112930865-9:114257521	ENSG00000106948_b_naive		ENSG00000106948_b_naive		onek1k		9	113334155.0	115394405.0	29	trait	lasso		0.004291061286525	0.0234657083789424	9:112931646-9:114253493	-2.24	0.0895	1	ENSG00000106948	b_naive
2:129309597-2:129900512	ENSG00000136710_nk_cd56bright		ENSG00000136710_nk_cd56bright		onek1k		2	129338240.0	131342224.0	2	trait	blup		-0.0009599681205896	0.7254241473107143	2:129313433-2:129899376	0.167	0.497	1	ENSG00000136710	nk_cd56bright
11:122721202-11:123629409	ENSG00000109971_nk_cd56bright		ENSG00000109971_nk_cd56bright		onek1k		11	122057488.0	124063230.0	23	trait	lasso		-2.895764652888211e-05	0.3240619214546765	11:122723751-11:123627668	-2.26	0.135	1	ENSG00000109971	nk_cd56bright
5:81185652-5:82729829	ENSG00000145687_nk_cd56bright		ENSG00000145687_nk_cd56bright		onek1k		5	80413020.0	82751797.0	19	trait	blup		0.0002279389943056	0.2719422313527185	5:81188142-5:82726050	-2.37	0.191	1	ENSG00000145687	nk_cd56bright
20:23313153-20:24737088	ENSG00000101474_nk_cd56bright		ENSG00000101474_nk_cd56bright		onek1k		20	23962924.0	25992979.0	42	trait	lasso		0.0015965133257401	0.117010353705889	20:23313192-20:24735946	-3.73	0.807	1	ENSG00000101474	nk_cd56bright
20:24737088-20:25363595	ENSG00000100997_cd16_mono		ENSG00000100997_cd16_mono		onek1k		20	24294742.0	26390983.0	19	trait	lasso		0.0037359426836404	0.0365896836871628	20:24738226-20:25363057	-2.15	0.135	1	ENSG00000100997	cd16_mono
18:77101859-18:78216317	ENSG00000197971_nk_cd56bright		ENSG00000197971_nk_cd56bright		onek1k		18	75979197.0	78133683.0	15	trait	enet		0.0031119386493499	0.0499547107541812	18:77102423-18:78015180	-1.77	0.103	1	ENSG00000197971	nk_cd56bright
12:60729948-12:63638681	ENSG00000135655_nk_cd56bright		ENSG00000135655_nk_cd56bright		onek1k		12	61260337.0	63417431.0	33	trait	blup		0.0015667211322272	0.1190587047352251	12:60732251-12:63633448	-2.42	0.126	1	ENSG00000135655	nk_cd56bright
15:71630310-15:73336373	ENSG00000067225_nk_cd56bright		ENSG00000067225_nk_cd56bright		onek1k		15	71199028.0	73231822.0	43	trait	lasso		0.003336645331025	0.0442057265646856	15:71631026-15:73334993	2.74	0.172	1	ENSG00000067225	nk_cd56bright
19:33772047-19:35978393	ENSG00000105698_nk_cd56bright		ENSG00000105698_nk_cd56bright		onek1k		19	34268977.0	36279815.0	123	trait	blup		0.0012634334449054	0.1423362959787446	19:33774591-19:35978299	4.42	0.842	1	ENSG00000105698	nk_cd56bright
19:33772047-19:35978393	ENSG00000161265_cd4_tem		ENSG00000161265_cd4_tem		onek1k		19	34742463.0	36744981.0	123	trait	blup		0.0080896754950586	0.0034728452943024	19:33774591-19:35978299	-3.72	0.0771	1	ENSG00000161265	cd4_tem
19:33772047-19:35978393	ENSG00000089351_cd4_tcm		ENSG00000089351_cd4_tcm		onek1k		19	33994783.0	36026471.0	123	trait	enet		0.0510794834754966	6.556085634901697e-13	19:33774591-19:35978299	-3.5	0.074	1	ENSG00000089351	cd4_tcm
19:33772047-19:35978393	ENSG00000205155_cd4_tcm		ENSG00000205155_cd4_tcm		onek1k		19	34745113.0	36747519.0	123	trait	lasso		0.0001465290143222	0.2855261341545773	19:33774591-19:35978299	3.32	0.0596	1	ENSG00000205155	cd4_tcm
19:33772047-19:35978393	ENSG00000124299_cd16_mono		ENSG00000124299_cd16_mono		onek1k		19	32386949.0	34521794.0	123	trait	enet		0.0026062095054932	0.0672520976210549	19:33774591-19:35978299	2.08	0.0391	1	ENSG00000124299	cd16_mono
19:33772047-19:35978393	ENSG00000126264_cd4_tem		ENSG00000126264_cd4_tem		onek1k		19	34903855.0	36904377.0	123	trait	lasso		0.0032867793575132	0.0440217718625488	19:33774591-19:35978299	3.13	0.0348	1	ENSG00000126264	cd4_tem
19:33772047-19:35978393	ENSG00000257103_mait		ENSG00000257103_mait		onek1k		19	33172503.0	35229515.0	123	trait	lasso		0.0013719312143846	0.1430847632158922	19:33774591-19:35978299	2.23	0.0322	1	ENSG00000257103	mait
19:35978393-19:37036131	ENSG00000105258_cd4_tcm		ENSG00000105258_cd4_tcm		onek1k		19	35113711.0	37114251.0	49	trait	lasso		0.0353596428509788	2.194388822898322e-09	19:35978458-19:37034582	2.22	0.0491	1	ENSG00000105258	cd4_tcm
19:35978393-19:37036131	ENSG00000126246_cd4_ctl		ENSG00000126246_cd4_ctl		onek1k		19	34738878.0	36742453.0	49	trait	lasso		0.0264411402940271	1.983896644741242e-06	19:35978458-19:37034582	2.15	0.034	1	ENSG00000126246	cd4_ctl
19:35978393-19:37036131	ENSG00000126246_cd16_mono		ENSG00000126246_cd16_mono		onek1k		19	34738878.0	36742453.0	49	trait	lasso		0.0542568215271432	8.203926025999105e-13	19:35978458-19:37034582	2.12	0.0331	1	ENSG00000126246	cd16_mono
19:35978393-19:37036131	ENSG00000126246_b_memory		ENSG00000126246_b_memory		onek1k		19	34738878.0	36742453.0	49	trait	enet		0.0884066036922199	2.172204706876745e-21	19:35978458-19:37034582	2.08	0.0308	1	ENSG00000126246	b_memory
19:35978393-19:37036131	ENSG00000126246_cd8_tem		ENSG00000126246_cd8_tem		onek1k		19	34738878.0	36742453.0	49	trait	lasso		0.1658311583574807	3.505858113402271e-40	19:35978458-19:37034582	2.07	0.0294	1	ENSG00000126246	cd8_tem
19:35978393-19:37036131	ENSG00000126246_cd14_mono		ENSG00000126246_cd14_mono		onek1k		19	34738878.0	36742453.0	49	trait	lasso		0.0777191393157077	3.018602683003569e-18	19:35978458-19:37034582	2.07	0.0294	1	ENSG00000126246	cd14_mono
19:35978393-19:37036131	ENSG00000161265_cd8_naive		ENSG00000161265_cd8_naive		onek1k		19	34742463.0	36744981.0	49	trait	lasso		0.0107453585867992	0.0008072576475169	19:35978458-19:37034582	-2.05	0.0285	1	ENSG00000161265	cd8_naive
19:35978393-19:37036131	ENSG00000126246_nk		ENSG00000126246_nk		onek1k		19	34738878.0	36742453.0	49	trait	lasso		0.2153486238383476	3.974536223060661e-53	19:35978458-19:37034582	2.04	0.028	1	ENSG00000126246	nk
19:35978393-19:37036131	ENSG00000126246_b_intermediate		ENSG00000126246_b_intermediate		onek1k		19	34738878.0	36742453.0	49	trait	lasso		0.0736375911502268	6.164086198300357e-18	19:35978458-19:37034582	1.9	0.0221	1	ENSG00000126246	b_intermediate
19:35978393-19:37036131	ENSG00000105254_b_memory		ENSG00000105254_b_memory		onek1k		19	35114288.0	37125947.0	49	trait	blup		0.0036142578715077	0.0341413671135058	19:35978458-19:37034582	-1.9	0.0208	1	ENSG00000105254	b_memory
12:94120791-12:95627009	ENSG00000184752_treg		ENSG00000184752_treg		onek1k		12	93897054.0	96003770.0	35	trait	blup		0.0001196278324526	0.2916872796820101	12:94121314-12:95624576	2.4	0.11	1	ENSG00000184752	treg
12:94120791-12:95627009	ENSG00000111142_nk_cd56bright		ENSG00000111142_nk_cd56bright		onek1k		12	94473519.0	96515839.0	35	trait	blup		0.0003690952493942	0.2477817976331118	12:94121314-12:95624576	2.05	0.0547	1	ENSG00000111142	nk_cd56bright
12:95627009-12:96715061	ENSG00000111144_cd4_naive		ENSG00000111144_cd4_naive		onek1k		12	95000827.0	97043520.0	23	trait	blup		0.0035307527250765	0.0356464000315086	12:95631276-12:96705601	2.46	0.172	1	ENSG00000111144	cd4_naive
10:19427949-10:22483354	ENSG00000148444_nk_cd56bright		ENSG00000148444_nk_cd56bright		onek1k		10	21315973.0	23320308.0	54	trait	lasso		0.0061354373338715	0.0101138068478443	10:19429415-10:22483011	-5.24	0.999	1	ENSG00000148444	nk_cd56bright
10:22483354-10:22886203	ENSG00000150867_cd4_tcm		ENSG00000150867_cd4_tcm		onek1k		10	21534848.0	23714555.0	3	trait	enet		0.0521640653477221	3.7341736876811915e-13	10:22484274-10:22885232	-4.03	0.898	1	ENSG00000150867	cd4_tcm
10:22483354-10:22886203	ENSG00000150867_nk		ENSG00000150867_nk		onek1k		10	21534848.0	23714555.0	3	trait	lasso		0.0177098386192371	1.9181104280289825e-05	10:22484274-10:22885232	-3.48	0.295	1	ENSG00000150867	nk
10:22483354-10:22886203	ENSG00000150867_cd4_naive		ENSG00000150867_cd4_naive		onek1k		10	21534848.0	23714555.0	3	trait	blup		0.003321179992476	0.040164956596118	10:22484274-10:22885232	-2.42	0.235	1	ENSG00000150867	cd4_naive
22:27438791-22:29255810	ENSG00000182944_nk		ENSG00000182944_nk		onek1k		22	28268008.0	30300525.0	30	trait	blup		0.0011270182806459	0.1483782690545094	22:27439443-22:29253364	2.42	0.139	1	ENSG00000182944	nk
22:29255810-22:31043932	ENSG00000100100_cd4_naive		ENSG00000100100_cd4_naive		onek1k		22	30281592.0	32292498.0	71	trait	blup		0.0017701948582556	0.0997457627477029	22:29257147-22:31043484	-3.66	0.59	1	ENSG00000100100	cd4_naive
22:29255810-22:31043932	ENSG00000100319_cd16_mono		ENSG00000100319_cd16_mono		onek1k		22	28738329.0	30766961.0	71	trait	blup		0.0010055637881501	0.1675356621435632	22:29257147-22:31043484	2.4	0.0443	1	ENSG00000100319	cd16_mono
22:29255810-22:31043932	ENSG00000242114_cd8_tem		ENSG00000242114_cd8_tem		onek1k		22	29425529.0	31429053.0	71	trait	lasso		0.007760142904944	0.0035114673318332	22:29257147-22:31043484	2.57	0.0344	1	ENSG00000242114	cd8_tem
22:29255810-22:31043932	ENSG00000242114_cd4_tem		ENSG00000242114_cd4_tem		onek1k		22	29425529.0	31429053.0	71	trait	blup		0.0067497437793314	0.006944332416872	22:29257147-22:31043484	2.6	0.0341	1	ENSG00000242114	cd4_tem
22:31043932-22:32268999	ENSG00000198089_cd8_naive		ENSG00000198089_cd8_naive		onek1k		22	30488745.0	32618490.0	53	trait	enet		0.0047204737668923	0.01926329711843	22:31046587-22:32268400	2.23	0.0543	1	ENSG00000198089	cd8_naive
22:31043932-22:32268999	ENSG00000128245_cd4_ctl		ENSG00000128245_cd4_ctl		onek1k		22	30944460.0	32957603.0	53	trait	lasso		0.0042332963702332	0.0355166146725077	22:31046587-22:32268400	2.08	0.0407	1	ENSG00000128245	cd4_ctl
4:48121583-4:53011266	ENSG00000145247_cd8_naive		ENSG00000145247_cd8_naive		onek1k		4	47885018.0	49906937.0	56	trait	lasso		0.002280023472848	0.0754885312038675	4:48122948-4:52997933	2.2	0.0497	1	ENSG00000145247	cd8_naive
8:88073253-8:89625933	ENSG00000104325_nk		ENSG00000104325_nk		onek1k		8	89001404.0	91052092.0	8	trait	blup		0.002037125126852	0.0848293589850401	8:88075043-8:89615855	2.26	0.329	1	ENSG00000104325	nk
8:89625933-8:92542158	ENSG00000253738_cd8_naive		ENSG00000253738_cd8_naive		onek1k		8	90059908.0	92070189.0	39	trait	lasso		0.0018158548877498	0.0991468016492689	8:89628612-8:92531216	2.79	0.207	1	ENSG00000253738	cd8_naive
9:127293231-9:129403191	ENSG00000160446_cd16_mono		ENSG00000160446_cd16_mono		onek1k		9	127720918.0	129724127.0	99	trait	lasso		0.0037997324902034	0.0353732059894081	9:127294185-9:129399870	-3.37	0.339	1	ENSG00000160446	cd16_mono
9:129403191-9:130347830	ENSG00000187239_cd8_naive		ENSG00000187239_cd8_naive		onek1k		9	128887186.0	131043194.0	27	trait	lasso		0.0094015503483635	0.0016175961609915	9:129405004-9:130341510	2.56	0.181	1	ENSG00000187239	cd8_naive
9:129403191-9:130347830	ENSG00000187239_b_naive		ENSG00000187239_b_naive		onek1k		9	128887186.0	131043194.0	27	trait	lasso		0.0119207675509682	0.0004005442825489	9:129405004-9:130341510	2.37	0.123	1	ENSG00000187239	b_naive
14:63323296-14:64753580	ENSG00000125952_cd8_naive		ENSG00000125952_cd8_naive		onek1k		14	64006173.0	66102695.0	38	trait	blup		0.0018467665333953	0.0973441325478635	14:63323954-14:64751372	3.25	0.441	1	ENSG00000125952	cd8_naive
14:63323296-14:64753580	ENSG00000125952_cd4_tcm		ENSG00000125952_cd4_tcm		onek1k		14	64006173.0	66102695.0	38	trait	blup		0.001121541052555	0.1488940591191823	14:63323954-14:64751372	2.59	0.0821	1	ENSG00000125952	cd4_tcm
14:64753580-14:65932837	ENSG00000258289_b_naive		ENSG00000258289_b_naive		onek1k		14	63914360.0	65944591.0	26	trait	lasso		0.0024016346924539	0.0688213232744841	14:64754361-14:65932597	3.32	0.511	1	ENSG00000258289	b_naive
14:64753580-14:65932837	ENSG00000258289_cd4_tcm		ENSG00000258289_cd4_tcm		onek1k		14	63914360.0	65944591.0	26	trait	enet		0.0862716974977962	5.9192768355381634e-21	14:64754361-14:65932597	2.87	0.162	1	ENSG00000258289	cd4_tcm
14:64753580-14:65932837	ENSG00000125952_nk		ENSG00000125952_nk		onek1k		14	64006173.0	66102695.0	26	trait	lasso		1.9552776159059704e-05	0.3130260627055677	14:64754361-14:65932597	2.58	0.126	1	ENSG00000125952	nk
14:64753580-14:65932837	ENSG00000258289_gdt		ENSG00000258289_gdt		onek1k		14	63914360.0	65944591.0	26	trait	lasso		0.0087207638740278	0.0023606780844557	14:64754361-14:65932597	-2.35	0.0511	1	ENSG00000258289	gdt
4:25607700-4:27342100	ENSG00000109689_cd8_naive		ENSG00000109689_cd8_naive		onek1k		4	25857677.0	28025381.0	27	trait	blup		0.0150976962256845	8.70850964153674e-05	4:25614935-4:27339904	3.16	0.566	1	ENSG00000109689	cd8_naive
4:25607700-4:27342100	ENSG00000168214_cd4_tcm		ENSG00000168214_cd4_tcm		onek1k		4	25163454.0	27435131.0	27	trait	lasso		0.0080072801302639	0.0030636683582569	4:25614935-4:27339904	-2.64	0.298	1	ENSG00000168214	cd4_tcm
3:42498510-3:45123661	ENSG00000163788_cd8_naive		ENSG00000163788_cd8_naive		onek1k		3	42286511.0	44424764.0	73	trait	lasso		0.0004569152887508	0.2315174904230482	3:42498693-3:45120140	-3.23	0.314	1	ENSG00000163788	cd8_naive
1:70906787-1:71218722	ENSG00000132485_cd8_naive		ENSG00000132485_cd8_naive		onek1k		1	70063290.0	72081297.0	7	trait	blup		0.0005731682746765	0.2143791641687434	1:70910065-1:71210705	-0.507	0.132	1	ENSG00000132485	cd8_naive
1:234463688-1:235656136	ENSG00000168264_cd8_naive		ENSG00000168264_cd8_naive		onek1k		1	233604268.0	235609525.0	43	trait	lasso		0.0074344255711535	0.0045205257882027	1:234468324-1:235654845	2.9	0.246	1	ENSG00000168264	cd8_naive
12:119316305-12:121569746	ENSG00000089159_nk		ENSG00000089159_nk		onek1k		12	119210519.0	121265771.0	75	trait	enet		-0.0007253267161466	0.5850178587627612	12:119316699-12:121569634	2.73	0.0903	1	ENSG00000089159	nk
4:88316876-4:89310413	ENSG00000163644_cd8_naive		ENSG00000163644_cd8_naive		onek1k		4	87257619.0	89284769.0	17	trait	enet		2.016505901403232e-05	0.3129864471244947	4:88327224-4:89310367	2.2	0.148	1	ENSG00000163644	cd8_naive
4:88316876-4:89310413	ENSG00000163644_gdt		ENSG00000163644_gdt		onek1k		4	87257619.0	89284769.0	17	trait	lasso		0.0067952370459334	0.0064556813737151	4:88327224-4:89310367	2.1	0.125	1	ENSG00000163644	gdt
11:8311727-11:9065770	ENSG00000175348_cd8_naive		ENSG00000175348_cd8_naive		onek1k		11	7947293.0	9964674.0	19	trait	blup		0.0004177246188599	0.237662788161462	11:8313789-11:9065266	3.34	0.525	1	ENSG00000175348	cd8_naive
11:8311727-11:9065770	ENSG00000166441_b_memory		ENSG00000166441_b_memory		onek1k		11	7682410.0	9714759.0	19	trait	blup		0.0176198503089258	2.0664489672827867e-05	11:8313789-11:9065266	-2.84	0.141	1	ENSG00000166441	b_memory
11:8311727-11:9065770	ENSG00000166441_b_naive		ENSG00000166441_b_naive		onek1k		11	7682410.0	9714759.0	19	trait	blup		0.0529208141517764	2.894832574644344e-13	11:8313789-11:9065266	-2.47	0.0712	1	ENSG00000166441	b_naive
11:8311727-11:9065770	ENSG00000166441_b_intermediate		ENSG00000166441_b_intermediate		onek1k		11	7682410.0	9714759.0	19	trait	lasso		0.0023446269802902	0.0712659286992384	11:8313789-11:9065266	-2.33	0.0603	1	ENSG00000166441	b_intermediate
11:8311727-11:9065770	ENSG00000166441_treg		ENSG00000166441_treg		onek1k		11	7682410.0	9714759.0	19	trait	blup		0.0049011130805199	0.0176102384761465	11:8313789-11:9065266	-2.37	0.06	1	ENSG00000166441	treg
11:9065770-11:10930480	ENSG00000133789_b_memory		ENSG00000133789_b_memory		onek1k		11	8664076.0	10752991.0	45	trait	lasso		0.0076015823983353	0.0038545994571413	11:9068716-11:10922394	2.58	0.075	1	ENSG00000133789	b_memory
15:58149167-15:59401917	ENSG00000137776_cd8_naive		ENSG00000137776_cd8_naive		onek1k		15	57879044.0	59933653.0	45	trait	enet		0.0010189891040947	0.1610957620539131	15:58150369-15:59397947	2.52	0.112	1	ENSG00000137776	cd8_naive
16:87613743-16:88974757	ENSG00000198931_cd4_naive		ENSG00000198931_cd4_naive		onek1k		16	87809338.0	89811944.0	51	trait	blup		0.000979193054664	0.163143984891561	16:87614294-16:88973937	3.2	0.341	1	ENSG00000198931	cd4_naive
16:87613743-16:88974757	ENSG00000051523_nk_cd56bright		ENSG00000051523_nk_cd56bright		onek1k		16	87643282.0	89651152.0	51	trait	lasso		0.0023972934545752	0.0741324944211924	16:87614294-16:88973937	3.05	0.313	1	ENSG00000051523	nk_cd56bright
16:87613743-16:88974757	ENSG00000051523_cd4_tcm		ENSG00000051523_cd4_tcm		onek1k		16	87643282.0	89651152.0	51	trait	enet		0.0063280343884871	0.0075616906235645	16:87614294-16:88973937	-2.02	0.0612	1	ENSG00000051523	cd4_tcm
16:87613743-16:88974757	ENSG00000051523_b_memory		ENSG00000051523_b_memory		onek1k		16	87643282.0	89651152.0	51	trait	lasso		0.0007649792076722	0.1876079208831632	16:87614294-16:88973937	-2.38	0.0478	1	ENSG00000051523	b_memory
16:87613743-16:88974757	ENSG00000167515_cd4_tcm		ENSG00000167515_cd4_tcm		onek1k		16	87857085.0	89862686.0	51	trait	lasso		0.1173103374449809	2.822516745911047e-28	16:87614294-16:88973937	2.37	0.0425	1	ENSG00000167515	cd4_tcm
16:87613743-16:88974757	ENSG00000167515_cd4_naive		ENSG00000167515_cd4_naive		onek1k		16	87857085.0	89862686.0	51	trait	lasso		0.0111155861254402	0.0005951250865676	16:87614294-16:88973937	2.34	0.0398	1	ENSG00000167515	cd4_naive
16:88974757-16:90226404	ENSG00000197912_cd8_naive		ENSG00000197912_cd8_naive		onek1k		16	88490916.0	90557768.0	57	trait	lasso		0.003754264334883	0.0327453383956547	16:88978850-16:90172696	3.44	0.459	1	ENSG00000197912	cd8_naive
16:88974757-16:90226404	ENSG00000051523_nk		ENSG00000051523_nk		onek1k		16	87643282.0	89651152.0	57	trait	lasso		0.0412875237084241	1.0368942504080503e-10	16:88978850-16:90172696	3.36	0.385	1	ENSG00000051523	nk
16:88974757-16:90226404	ENSG00000167508_nk		ENSG00000167508_nk		onek1k		16	87651934.0	89663161.0	57	trait	enet		0.0053972219926665	0.0125638352324063	16:88978850-16:90172696	-2.82	0.11	1	ENSG00000167508	nk
16:88974757-16:90226404	ENSG00000167515_nk		ENSG00000167515_nk		onek1k		16	87857085.0	89862686.0	57	trait	blup		0.0008344439979094	0.1790136422677479	16:88978850-16:90172696	-2.74	0.0429	1	ENSG00000167515	nk
17:1269105-17:2025437	ENSG00000108953_cd8_naive		ENSG00000108953_cd8_naive		onek1k		17	344271.0	2400378.0	28	trait	enet		0.0013114516995056	0.1343897886319217	17:1270427-17:2020989	2.6	0.203	1	ENSG00000108953	cd8_naive
17:2025437-17:3799018	ENSG00000007168_b_naive		ENSG00000007168_b_naive		onek1k		17	1593209.0	3685615.0	83	trait	enet		0.0005859236266425	0.2113006978465775	17:2027644-17:3797269	3.27	0.315	1	ENSG00000007168	b_naive
2:24464049-2:26672117	ENSG00000084754_cd8_naive		ENSG00000084754_cd8_naive		onek1k		2	25190634.0	27244726.0	47	trait	lasso		0.0034226779694981	0.0393876949460816	2:24468132-2:26672014	3.12	0.333	1	ENSG00000084754	cd8_naive
2:24464049-2:26672117	ENSG00000084754_cd4_tcm		ENSG00000084754_cd4_tcm		onek1k		2	25190634.0	27244726.0	47	trait	blup		0.0001226371450082	0.2904568078740642	2:24468132-2:26672014	-2.56	0.116	1	ENSG00000084754	cd4_tcm
2:24464049-2:26672117	ENSG00000084754_b_intermediate		ENSG00000084754_b_intermediate		onek1k		2	25190634.0	27244726.0	47	trait	lasso		0.0054363194392246	0.0125264289472735	2:24468132-2:26672014	-2.42	0.0723	1	ENSG00000084754	b_intermediate
2:26672117-2:28375910	ENSG00000115234_b_naive		ENSG00000115234_b_naive		onek1k		2	26370495.0	28377230.0	64	trait	lasso		-0.0001263068455996	0.3488804813496022	2:26676395-2:28375772	-3.13	0.272	1	ENSG00000115234	b_naive
4:117558763-4:119012357	ENSG00000269893_b_naive		ENSG00000269893_b_naive		onek1k		4	117278708.0	119279823.0	19	trait	blup		0.0176338284049438	2.0903249790016192e-05	4:117558986-4:119009894	2.64	0.226	1	ENSG00000269893	b_naive
4:117558763-4:119012357	ENSG00000164096_cd8_naive		ENSG00000164096_cd8_naive		onek1k		4	118296418.0	120304445.0	19	trait	enet		-0.0008909320832604	0.6928168126897675	4:117558986-4:119009894	2.59	0.214	1	ENSG00000164096	cd8_naive
4:117558763-4:119012357	ENSG00000269893_cd4_tcm		ENSG00000269893_cd4_tcm		onek1k		4	117278708.0	119279823.0	19	trait	enet		0.0561871033177544	4.610621461734535e-14	4:117558986-4:119009894	2.36	0.127	1	ENSG00000269893	cd4_tcm
6:40377376-6:42070983	ENSG00000214736_b_intermediate		ENSG00000214736_b_intermediate		onek1k		6	40787661.0	42789895.0	52	trait	blup		0.0007579353017993	0.1887646165258531	6:40378321-6:42068975	3.01	0.222	1	ENSG00000214736	b_intermediate
6:40377376-6:42070983	ENSG00000112576_treg		ENSG00000112576_treg		onek1k		6	40934932.0	43050357.0	52	trait	lasso		0.0002575863103091	0.2650848816306832	6:40378321-6:42068975	2.69	0.1	1	ENSG00000112576	treg
6:40377376-6:42070983	ENSG00000112576_cd4_tcm		ENSG00000112576_cd4_tcm		onek1k		6	40934932.0	43050357.0	52	trait	lasso		0.0359955156294243	1.582262661510562e-09	6:40378321-6:42068975	2.48	0.0594	1	ENSG00000112576	cd4_tcm
6:42070983-6:43788432	ENSG00000137161_mait		ENSG00000137161_mait		onek1k		6	41929191.0	43939287.0	67	trait	blup		0.0009664418519962	0.1790261880491176	6:42073958-6:43787855	4.44	0.827	1	ENSG00000137161	mait
6:42070983-6:43788432	ENSG00000124659_gdt		ENSG00000124659_gdt		onek1k		6	41744480.0	43746096.0	67	trait	lasso		0.0084152201897828	0.0027665079730708	6:42073958-6:43787855	-4.11	0.332	1	ENSG00000124659	gdt
6:42070983-6:43788432	ENSG00000112667_cd4_tcm		ENSG00000112667_cd4_tcm		onek1k		6	42225628.0	44229484.0	67	trait	lasso		0.0338112014181398	4.86477703550652e-09	6:42073958-6:43787855	-3.55	0.0756	1	ENSG00000112667	cd4_tcm
3:107263964-3:109803548	ENSG00000163519_cd4_naive		ENSG00000163519_cd4_naive		onek1k		3	107822697.0	109855005.0	44	trait	lasso		0.0099673363129704	0.0010884495424402	3:107266759-3:109800029	-2.39	0.0869	1	ENSG00000163519	cd4_naive
11:64037097-11:66131160	ENSG00000172500_nk		ENSG00000172500_nk		onek1k		11	64883920.0	66888539.0	138	trait	blup		0.0152991092056318	6.67841216608249e-05	11:64039998-11:66116911	-2.09	0.911	1	ENSG00000172500	nk
11:64037097-11:66131160	ENSG00000172543_nk		ENSG00000172543_nk		onek1k		11	64879808.0	66883741.0	138	trait	enet		0.4019424471859726	2.781198342507989e-110	11:64039998-11:66116911	-2.44	0.57	1	ENSG00000172543	nk
11:64037097-11:66131160	ENSG00000213445_cd8_tcm		ENSG00000213445_cd8_tcm		onek1k		11	64638096.0	66650930.0	138	trait	blup		0.0010245561905519	0.1591246534100583	11:64039998-11:66116911	3.73	0.425	1	ENSG00000213445	cd8_tcm
11:64037097-11:66131160	ENSG00000172543_cd4_ctl		ENSG00000172543_cd4_ctl		onek1k		11	64879808.0	66883741.0	138	trait	enet		0.0568403715238022	3.858543509617034e-12	11:64039998-11:66116911	-2.9	0.411	1	ENSG00000172543	cd4_ctl
11:64037097-11:66131160	ENSG00000014216_b_intermediate		ENSG00000014216_b_intermediate		onek1k		11	64181193.0	66212006.0	138	trait	enet		0.0017969249172471	0.0986978510010136	11:64039998-11:66116911	3.09	0.127	1	ENSG00000014216	b_intermediate
11:64037097-11:66131160	ENSG00000175602_cd4_tem		ENSG00000175602_cd4_tem		onek1k		11	64890111.0	66891635.0	138	trait	blup		4.447766923032504e-05	0.3077696400626715	11:64039998-11:66116911	2.86	0.0863	1	ENSG00000175602	cd4_tem
11:66131160-11:68238358	ENSG00000173992_b_memory		ENSG00000173992_b_memory		onek1k		11	65593083.0	67606019.0	120	trait	enet		0.0007838686133047	0.1853098596585708	11:66133336-11:68236389	2.7	0.0412	1	ENSG00000173992	b_memory
20:57872903-20:59831517	ENSG00000087460_cd4_naive		ENSG00000087460_cd4_naive		onek1k		20	57840844.0	59911192.0	40	trait	lasso		0.0036269566524058	0.0337532504779921	20:57873938-20:59830476	2.47	0.109	1	ENSG00000087460	cd4_naive
