block	ens_gene_id	ens_tx_id	mol_name	tissue	ref_name	type	chrom	tx_start	tx_stop	block_genes	trait	inference_pop1	inter_z_pop1	cv.R2_pop1	cv.R2.pval_pop1	ldregion_pop1	twas_z_pop1	pips_pop1	in_cred_set_pop1	symbol	tissues
12:69432762-12:70564207	ENSG00000274979_lung		ENSG00000274979_lung		gtex		12	68326573.0	70331882.0	18	trait	lasso		0.0628347741781331	3.355965708817445e-06	12:69436781-12:70563865	-2.89	0.199	1	ENSG00000274979	lung
12:69432762-12:70564207	ENSG00000274979_prostate		ENSG00000274979_prostate		gtex		12	68326573.0	70331882.0	18	trait	lasso		0.1213926708768911	6.548966310988535e-07	12:69436781-12:70563865	-2.78	0.121	1	ENSG00000274979	prostate
12:69432762-12:70564207	ENSG00000127328_spleen		ENSG00000127328_spleen		gtex		12	68738680.0	70823204.0	18	trait	blup		0.1789536705050152	1.192875577819957e-09	12:69436781-12:70563865	2.2	0.102	1	ENSG00000127328	spleen
12:69432762-12:70564207	ENSG00000135643_brain_spinal_cord_cervical_c-1		ENSG00000135643_brain_spinal_cord_cervical_c-1		gtex		12	69366275.0	71434292.0	18	trait	lasso		0.1378813749213242	2.609250931163571e-05	12:69436781-12:70563865	-3.28	0.0764	1	ENSG00000135643	brain_spinal_cord_cervical_c-1
12:69432762-12:70564207	ENSG00000257815_adipose_visceral_omentum		ENSG00000257815_adipose_visceral_omentum		gtex		12	68904032.0	71242893.0	18	trait	lasso		0.1660290886379288	1.890755622046553e-14	12:69436781-12:70563865	1.92	0.0651	1	ENSG00000257815	adipose_visceral_omentum
12:69432762-12:70564207	ENSG00000166268_skin_not_sun_exposed_suprapubic		ENSG00000166268_skin_not_sun_exposed_suprapubic		gtex		12	68825303.0	70959097.0	18	trait	lasso		0.0927552363699372	1.6200615607447743e-08	12:69436781-12:70563865	-2.81	0.0452	1	ENSG00000166268	skin_not_sun_exposed_suprapubic
12:69432762-12:70564207	ENSG00000257139_brain_substantia_nigra		ENSG00000257139_brain_substantia_nigra		gtex		12	69180337.0	71202004.0	18	trait	lasso		0.405932009751325	4.770181601941449e-13	12:69436781-12:70563865	-2.2	0.043	1	ENSG00000257139	brain_substantia_nigra
12:69432762-12:70564207	ENSG00000135643_cells_cultured_fibroblasts		ENSG00000135643_cells_cultured_fibroblasts		gtex		12	69366275.0	71434292.0	18	trait	lasso		0.2234070275218552	1.9629157345273925e-19	12:69436781-12:70563865	-3.07	0.0414	1	ENSG00000135643	cells_cultured_fibroblasts
12:69432762-12:70564207	ENSG00000090382_breast_mammary_tissue		ENSG00000090382_breast_mammary_tissue		gtex		12	68348340.0	70354234.0	18	trait	lasso		0.203482508737434	1.1524929619574343e-17	12:69436781-12:70563865	-2.4	0.0339	1	ENSG00000090382	breast_mammary_tissue
12:69432762-12:70564207	ENSG00000166226_esophagus_mucosa		ENSG00000166226_esophagus_mucosa		gtex		12	68585333.0	70601570.0	18	trait	blup		0.0339487226180037	0.0005427133918754	12:69436781-12:70563865	-2.37	0.0336	1	ENSG00000166226	esophagus_mucosa
12:69432762-12:70564207	ENSG00000127337_cells_ebv-transformed_lymphocytes		ENSG00000127337_cells_ebv-transformed_lymphocytes		gtex		12	68359702.0	70390796.0	18	trait	enet		0.395559620575581	2.4354553437246023e-14	12:69436781-12:70563865	2.42	0.0315	1	ENSG00000127337	cells_ebv-transformed_lymphocytes
12:69432762-12:70564207	ENSG00000090382_skin_sun_exposed_lower_leg		ENSG00000090382_skin_sun_exposed_lower_leg		gtex		12	68348340.0	70354234.0	18	trait	enet		0.2437161902474941	2.7851883481498386e-21	12:69436781-12:70563865	-2.36	0.0312	1	ENSG00000090382	skin_sun_exposed_lower_leg
12:69432762-12:70564207	ENSG00000090382_nerve_tibial		ENSG00000090382_nerve_tibial		gtex		12	68348340.0	70354234.0	18	trait	enet		0.1990951419960571	2.789175336094721e-17	12:69436781-12:70563865	-2.39	0.0307	1	ENSG00000090382	nerve_tibial
12:69432762-12:70564207	ENSG00000090382_artery_tibial		ENSG00000090382_artery_tibial		gtex		12	68348340.0	70354234.0	18	trait	enet		0.3406236833279031	8.049401437154202e-31	12:69436781-12:70563865	-2.34	0.0293	1	ENSG00000090382	artery_tibial
12:69432762-12:70564207	ENSG00000090382_whole_blood		ENSG00000090382_whole_blood		gtex		12	68348340.0	70354234.0	18	trait	lasso		0.5596791050658996	8.26678421169373e-59	12:69436781-12:70563865	-2.27	0.0287	1	ENSG00000090382	whole_blood
12:69432762-12:70564207	ENSG00000090382_lung		ENSG00000090382_lung		gtex		12	68348340.0	70354234.0	18	trait	enet		0.2983442904352534	1.679760135720848e-26	12:69436781-12:70563865	-2.3	0.0286	1	ENSG00000090382	lung
12:69432762-12:70564207	ENSG00000090382_skin_not_sun_exposed_suprapubic		ENSG00000090382_skin_not_sun_exposed_suprapubic		gtex		12	68348340.0	70354234.0	18	trait	lasso		0.1427056418573058	1.6305292526262636e-12	12:69436781-12:70563865	-2.32	0.0268	1	ENSG00000090382	skin_not_sun_exposed_suprapubic
12:69432762-12:70564207	ENSG00000274979_whole_blood		ENSG00000274979_whole_blood		gtex		12	68326573.0	70331882.0	18	trait	lasso		0.1904860148311812	1.5593554904032992e-16	12:69436781-12:70563865	-2.1	0.0256	1	ENSG00000274979	whole_blood
12:69432762-12:70564207	ENSG00000090382_adrenal_gland		ENSG00000090382_adrenal_gland		gtex		12	68348340.0	70354234.0	18	trait	enet		0.2618189894558498	5.8440391801253496e-15	12:69436781-12:70563865	-2.16	0.0252	1	ENSG00000090382	adrenal_gland
12:69432762-12:70564207	ENSG00000257815_adipose_subcutaneous		ENSG00000257815_adipose_subcutaneous		gtex		12	68904032.0	71242893.0	18	trait	lasso		0.0954023361273329	1.0050370295616098e-08	12:69436781-12:70563865	0.998	0.0249	1	ENSG00000257815	adipose_subcutaneous
12:69432762-12:70564207	ENSG00000090382_adipose_subcutaneous		ENSG00000090382_adipose_subcutaneous		gtex		12	68348340.0	70354234.0	18	trait	enet		0.318575302072098	1.55286567066404e-28	12:69436781-12:70563865	-2.35	0.023	1	ENSG00000090382	adipose_subcutaneous
12:69432762-12:70564207	ENSG00000090382_thyroid		ENSG00000090382_thyroid		gtex		12	68348340.0	70354234.0	18	trait	enet		0.1470071577631424	7.226285175508043e-13	12:69436781-12:70563865	-2.22	0.0223	1	ENSG00000090382	thyroid
12:69432762-12:70564207	ENSG00000127337_adipose_subcutaneous		ENSG00000127337_adipose_subcutaneous		gtex		12	68359702.0	70390796.0	18	trait	lasso		0.4296874588032766	6.85937950311096e-41	12:69436781-12:70563865	-2.07	0.0208	1	ENSG00000127337	adipose_subcutaneous
12:69432762-12:70564207	ENSG00000090382_colon_sigmoid		ENSG00000090382_colon_sigmoid		gtex		12	68348340.0	70354234.0	18	trait	meta				12:69436781-12:70563865	-1.98	0.0199	1	ENSG00000090382	colon_sigmoid
12:69432762-12:70564207	ENSG00000166268_esophagus_mucosa		ENSG00000166268_esophagus_mucosa		gtex		12	68825303.0	70959097.0	18	trait	lasso		0.1067954961054663	1.2719528841214003e-09	12:69436781-12:70563865	-2.52	0.0184	1	ENSG00000166268	esophagus_mucosa
12:69432762-12:70564207	ENSG00000090382_colon_transverse		ENSG00000090382_colon_transverse		gtex		12	68348340.0	70354234.0	18	trait	meta				12:69436781-12:70563865	-2.08	0.0168	1	ENSG00000090382	colon_transverse
12:69432762-12:70564207	ENSG00000090382_muscle_skeletal		ENSG00000090382_muscle_skeletal		gtex		12	68348340.0	70354234.0	18	trait	enet		0.0613123237807312	4.391064253830894e-06	12:69436781-12:70563865	-2.16	0.0166	1	ENSG00000090382	muscle_skeletal
12:69432762-12:70564207	ENSG00000090382_heart_left_ventricle		ENSG00000090382_heart_left_ventricle		gtex		12	68348340.0	70354234.0	18	trait	enet		0.1962299682066055	4.9553364385701536e-17	12:69436781-12:70563865	-2.13	0.0154	1	ENSG00000090382	heart_left_ventricle
12:69432762-12:70564207	ENSG00000166268_brain_limbic		ENSG00000166268_brain_limbic		gtex		12	68825303.0	70959097.0	18	trait	meta				12:69436781-12:70563865	-2.27	0.0152	1	ENSG00000166268	brain_limbic
12:69432762-12:70564207	ENSG00000127328_skin_not_sun_exposed_suprapubic		ENSG00000127328_skin_not_sun_exposed_suprapubic		gtex		12	68738680.0	70823204.0	18	trait	lasso		0.1281781192149582	2.480377071591396e-11	12:69436781-12:70563865	-2.04	0.0148	1	ENSG00000127328	skin_not_sun_exposed_suprapubic
12:69432762-12:70564207	ENSG00000274979_uterus		ENSG00000274979_uterus		gtex		12	68326573.0	70331882.0	18	trait	enet		0.1431271598562826	3.211976839113248e-05	12:69436781-12:70563865	-1.9	0.014	1	ENSG00000274979	uterus
12:69432762-12:70564207	ENSG00000274979_vagina		ENSG00000274979_vagina		gtex		12	68326573.0	70331882.0	18	trait	enet		0.1239570854718447	4.137314310386087e-05	12:69436781-12:70563865	-2.0	0.0138	1	ENSG00000274979	vagina
12:70564207-12:72251295	ENSG00000258053_nerve_tibial		ENSG00000258053_nerve_tibial		gtex		12	70047401.0	72118247.0	24	trait	lasso		0.0700796854959416	9.311220760915027e-07	12:70564384-12:72248742	-4.52	0.44	1	ENSG00000258053	nerve_tibial
12:70564207-12:72251295	ENSG00000258053_muscle_skeletal		ENSG00000258053_muscle_skeletal		gtex		12	70047401.0	72118247.0	24	trait	lasso		0.1193705944701636	1.2677052022523002e-10	12:70564384-12:72248742	-4.47	0.369	1	ENSG00000258053	muscle_skeletal
12:70564207-12:72251295	ENSG00000257613_esophagus_muscularis		ENSG00000257613_esophagus_muscularis		gtex		12	69219131.0	71221862.0	24	trait	enet		0.0610950028616367	4.562774361078198e-06	12:70564384-12:72248742	2.85	0.224	1	ENSG00000257613	esophagus_muscularis
12:70564207-12:72251295	ENSG00000257454_testis		ENSG00000257454_testis		gtex		12	70034121.0	72104526.0	24	trait	lasso		0.0977701247959255	6.397565234197773e-08	12:70564384-12:72248742	4.22	0.106	1	ENSG00000257454	testis
12:70564207-12:72251295	ENSG00000257265_testis		ENSG00000257265_testis		gtex		12	70007772.0	72032083.0	24	trait	lasso		0.0358929945875372	0.0008963694238932	12:70564384-12:72248742	4.16	0.0905	1	ENSG00000257265	testis
12:70564207-12:72251295	ENSG00000257815_thyroid		ENSG00000257815_thyroid		gtex		12	68904032.0	71242893.0	24	trait	enet		0.1486999496751015	5.240831532360532e-13	12:70564384-12:72248742	3.13	0.0711	1	ENSG00000257815	thyroid
12:70564207-12:72251295	ENSG00000257815_lung		ENSG00000257815_lung		gtex		12	68904032.0	71242893.0	24	trait	enet		0.0650477798583655	2.269649135900994e-06	12:70564384-12:72248742	3.07	0.0702	1	ENSG00000257815	lung
12:70564207-12:72251295	ENSG00000257815_brain_limbic		ENSG00000257815_brain_limbic		gtex		12	68904032.0	71242893.0	24	trait	meta				12:70564384-12:72248742	3.2	0.0671	1	ENSG00000257815	brain_limbic
12:70564207-12:72251295	ENSG00000257815_adrenal_gland		ENSG00000257815_adrenal_gland		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.1804364109362819	2.1825240761220203e-10	12:70564384-12:72248742	3.07	0.0667	1	ENSG00000257815	adrenal_gland
12:70564207-12:72251295	ENSG00000257815_colon_transverse		ENSG00000257815_colon_transverse		gtex		12	68904032.0	71242893.0	24	trait	meta				12:70564384-12:72248742	3.04	0.0665	1	ENSG00000257815	colon_transverse
12:70564207-12:72251295	ENSG00000257815_esophagus_muscularis		ENSG00000257815_esophagus_muscularis		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.1284051123257483	2.377812461550175e-11	12:70564384-12:72248742	3.07	0.0643	1	ENSG00000257815	esophagus_muscularis
12:70564207-12:72251295	ENSG00000257815_vagina		ENSG00000257815_vagina		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.0846414676373108	0.0006736003654375	12:70564384-12:72248742	3.21	0.0615	1	ENSG00000257815	vagina
12:70564207-12:72251295	ENSG00000257815_muscle_skeletal		ENSG00000257815_muscle_skeletal		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.0497347796982504	3.375008897571573e-05	12:70564384-12:72248742	2.99	0.0584	1	ENSG00000257815	muscle_skeletal
12:70564207-12:72251295	ENSG00000257815_pituitary		ENSG00000257815_pituitary		gtex		12	68904032.0	71242893.0	24	trait	enet		0.1306433053669794	2.0498391091604226e-08	12:70564384-12:72248742	3.02	0.0557	1	ENSG00000257815	pituitary
12:70564207-12:72251295	ENSG00000257815_heart_atrial_appendage		ENSG00000257815_heart_atrial_appendage		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.0848064208148277	6.754141137541914e-08	12:70564384-12:72248742	2.97	0.0548	1	ENSG00000257815	heart_atrial_appendage
12:70564207-12:72251295	ENSG00000127325_heart_left_ventricle		ENSG00000127325_heart_left_ventricle		gtex		12	68643359.0	70699476.0	24	trait	enet		0.2195423475518281	4.358377246473368e-19	12:70564384-12:72248742	-2.97	0.0546	1	ENSG00000127325	heart_left_ventricle
12:70564207-12:72251295	ENSG00000257815_liver		ENSG00000257815_liver		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.1229015989582752	6.81965530831159e-07	12:70564384-12:72248742	2.05	0.0498	1	ENSG00000257815	liver
12:70564207-12:72251295	ENSG00000257815_whole_blood		ENSG00000257815_whole_blood		gtex		12	68904032.0	71242893.0	24	trait	enet		0.1473779762252457	6.735571773601453e-13	12:70564384-12:72248742	2.97	0.0469	1	ENSG00000257815	whole_blood
12:70564207-12:72251295	ENSG00000257815_artery_tibial		ENSG00000257815_artery_tibial		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.0820300264093375	1.1098507937015609e-07	12:70564384-12:72248742	2.12	0.0453	1	ENSG00000257815	artery_tibial
12:70564207-12:72251295	ENSG00000257815_breast_mammary_tissue		ENSG00000257815_breast_mammary_tissue		gtex		12	68904032.0	71242893.0	24	trait	lasso		0.156227260378133	1.247371076124373e-13	12:70564384-12:72248742	2.86	0.0354	1	ENSG00000257815	breast_mammary_tissue
12:72251295-12:73424674	ENSG00000236333_brain_basalganglia		ENSG00000236333_brain_basalganglia		gtex		12	71253512.0	73274907.0	8	trait	meta				12:72258585-12:73423998	2.61	0.336	1	ENSG00000236333	brain_basalganglia
12:72251295-12:73424674	ENSG00000236333_brain_substantia_nigra		ENSG00000236333_brain_substantia_nigra		gtex		12	71253512.0	73274907.0	8	trait	lasso		0.2760681176317716	1.012966419697847e-08	12:72258585-12:73423998	2.35	0.212	1	ENSG00000236333	brain_substantia_nigra
12:72251295-12:73424674	ENSG00000236333_brain_limbic		ENSG00000236333_brain_limbic		gtex		12	71253512.0	73274907.0	8	trait	meta				12:72258585-12:73423998	2.3	0.2	1	ENSG00000236333	brain_limbic
12:72251295-12:73424674	ENSG00000236333_brain_spinal_cord_cervical_c-1		ENSG00000236333_brain_spinal_cord_cervical_c-1		gtex		12	71253512.0	73274907.0	8	trait	enet		0.0270832547012805	0.0433891123092096	12:72258585-12:73423998	2.1	0.158	1	ENSG00000236333	brain_spinal_cord_cervical_c-1
12:72251295-12:73424674	ENSG00000139292_thyroid		ENSG00000139292_thyroid		gtex		12	70439769.0	72586310.0	8	trait	blup		0.0162378945927889	0.0128131098422326	12:72258585-12:73423998	0.853	0.0837	1	ENSG00000139292	thyroid
12:72251295-12:73424674	ENSG00000127324_artery_tibial		ENSG00000127324_artery_tibial		gtex		12	70125084.0	72441898.0	8	trait	blup		0.0390204014065154	0.0002221117707513	12:72258585-12:73423998	-0.797	0.0811	1	ENSG00000127324	artery_tibial
2:120546207-2:122545330	ENSG00000115112_muscle_skeletal		ENSG00000115112_muscle_skeletal		gtex		2	120216586.0	122285207.0	20	trait	enet		0.0650503729642877	2.268608645079312e-06	2:120548597-2:122544461	-2.21	0.137	1	ENSG00000115112	muscle_skeletal
2:120546207-2:122545330	ENSG00000227788_skin_not_sun_exposed_suprapubic		ENSG00000227788_skin_not_sun_exposed_suprapubic		gtex		2	119211726.0	121212862.0	20	trait	blup		0.0257847320509216	0.0023028792648578	2:120548597-2:122544461	-2.42	0.103	1	ENSG00000227788	skin_not_sun_exposed_suprapubic
2:120546207-2:122545330	ENSG00000226479_skin_sun_exposed_lower_leg		ENSG00000226479_skin_sun_exposed_lower_leg		gtex		2	119221277.0	121223408.0	20	trait	enet		0.0730236584993372	5.522044930144898e-07	2:120548597-2:122544461	2.38	0.101	1	ENSG00000226479	skin_sun_exposed_lower_leg
2:120546207-2:122545330	ENSG00000144118_nerve_tibial		ENSG00000144118_nerve_tibial		gtex		2	119240063.0	121294713.0	20	trait	lasso		0.1726170191624374	5.259860844732263e-15	2:120548597-2:122544461	2.37	0.0939	1	ENSG00000144118	nerve_tibial
2:120546207-2:122545330	ENSG00000144118_esophagus_muscularis		ENSG00000144118_esophagus_muscularis		gtex		2	119240063.0	121294713.0	20	trait	lasso		0.1050970545220394	1.733240331501293e-09	2:120548597-2:122544461	2.14	0.0614	1	ENSG00000144118	esophagus_muscularis
2:120546207-2:122545330	ENSG00000144118_brain_cortex		ENSG00000144118_brain_cortex		gtex		2	119240063.0	121294713.0	20	trait	meta				2:120548597-2:122544461	2.1	0.0583	1	ENSG00000144118	brain_cortex
2:120546207-2:122545330	ENSG00000144118_skin_sun_exposed_lower_leg		ENSG00000144118_skin_sun_exposed_lower_leg		gtex		2	119240063.0	121294713.0	20	trait	enet		0.0554120246759437	1.2426711926147418e-05	2:120548597-2:122544461	2.07	0.0567	1	ENSG00000144118	skin_sun_exposed_lower_leg
2:120546207-2:122545330	ENSG00000144118_heart_left_ventricle		ENSG00000144118_heart_left_ventricle		gtex		2	119240063.0	121294713.0	20	trait	enet		0.1750181962935135	3.291799236244306e-15	2:120548597-2:122544461	2.02	0.0498	1	ENSG00000144118	heart_left_ventricle
2:120546207-2:122545330	ENSG00000144118_artery_tibial		ENSG00000144118_artery_tibial		gtex		2	119240063.0	121294713.0	20	trait	lasso		0.1738522053038677	4.133702680995838e-15	2:120548597-2:122544461	1.91	0.0421	1	ENSG00000144118	artery_tibial
2:120546207-2:122545330	ENSG00000144118_heart_atrial_appendage		ENSG00000144118_heart_atrial_appendage		gtex		2	119240063.0	121294713.0	20	trait	enet		0.0550856598483724	1.3161889842108992e-05	2:120548597-2:122544461	1.87	0.04	1	ENSG00000144118	heart_atrial_appendage
5:29714713-5:31390142	ENSG00000082213_testis		ENSG00000082213_testis		gtex		5	30532265.0	32555058.0	12	trait	blup		0.1117026247117694	7.085412423105111e-09	5:29716383-5:31387526	2.2	0.218	1	ENSG00000082213	testis
5:31390142-5:33500075	ENSG00000113407_ovary		ENSG00000113407_ovary		gtex		5	32440695.0	34469539.0	44	trait	enet		0.053193622793497	0.0035342500990326	5:31391406-5:33497319	-3.38	0.415	1	ENSG00000113407	ovary
5:31390142-5:33500075	ENSG00000133401_artery_tibial		ENSG00000133401_artery_tibial		gtex		5	30639409.0	33110931.0	44	trait	lasso		0.0149075492432815	0.0163423152088422	5:31391406-5:33497319	-3.01	0.265	1	ENSG00000133401	artery_tibial
5:31390142-5:33500075	ENSG00000133401_esophagus_muscularis		ENSG00000133401_esophagus_muscularis		gtex		5	30639409.0	33110931.0	44	trait	lasso		0.1154528508624505	2.6077457129662847e-10	5:31391406-5:33497319	2.75	0.219	1	ENSG00000133401	esophagus_muscularis
5:31390142-5:33500075	ENSG00000113407_muscle_skeletal		ENSG00000113407_muscle_skeletal		gtex		5	32440695.0	34469539.0	44	trait	lasso		0.145188600700687	1.019813384230741e-12	5:31391406-5:33497319	-3.14	0.144	1	ENSG00000113407	muscle_skeletal
5:31390142-5:33500075	ENSG00000113407_nerve_tibial		ENSG00000113407_nerve_tibial		gtex		5	32440695.0	34469539.0	44	trait	blup		0.0263939440785888	0.0020664388808674	5:31391406-5:33497319	-3.02	0.121	1	ENSG00000113407	nerve_tibial
5:31390142-5:33500075	ENSG00000113407_cells_cultured_fibroblasts		ENSG00000113407_cells_cultured_fibroblasts		gtex		5	32440695.0	34469539.0	44	trait	lasso		0.1100780359038625	6.984993368291263e-10	5:31391406-5:33497319	-2.94	0.121	1	ENSG00000113407	cells_cultured_fibroblasts
5:31390142-5:33500075	ENSG00000251443_spleen		ENSG00000251443_spleen		gtex		5	32229734.0	34255553.0	44	trait	lasso		0.0404918973045421	0.003477644468561	5:31391406-5:33497319	2.66	0.113	1	ENSG00000251443	spleen
5:31390142-5:33500075	ENSG00000113407_testis		ENSG00000113407_testis		gtex		5	32440695.0	34469539.0	44	trait	lasso		0.1087987197445823	1.1232767011509284e-08	5:31391406-5:33497319	-2.61	0.0823	1	ENSG00000113407	testis
5:35048865-5:36433852	ENSG00000113494_esophagus_mucosa		ENSG00000113494_esophagus_mucosa		gtex		5	34048755.0	36230589.0	21	trait	lasso		0.0414823993467365	0.000144036868346	5:35052896-5:36433782	-2.7	0.217	1	ENSG00000113494	esophagus_mucosa
5:106557354-5:107928495	ENSG00000145743_muscle_skeletal		ENSG00000145743_muscle_skeletal		gtex		5	106859034.0	109382098.0	8	trait	blup		0.0812574309552957	1.274118082891966e-07	5:106558682-5:107927705	-2.75	0.546	1	ENSG00000145743	muscle_skeletal
5:106557354-5:107928495	ENSG00000145743_skin_not_sun_exposed_suprapubic		ENSG00000145743_skin_not_sun_exposed_suprapubic		gtex		5	106859034.0	109382098.0	8	trait	lasso		0.0450491332459173	7.693058150950088e-05	5:106558682-5:107927705	-1.93	0.138	1	ENSG00000145743	skin_not_sun_exposed_suprapubic
5:109298233-5:111485446	ENSG00000186952_liver		ENSG00000186952_liver		gtex		5	109289232.0	111738956.0	29	trait	blup		0.0418237783581074	0.0031712476954961	5:109299146-5:111485372	10.9	1.0	1	ENSG00000186952	liver
5:109298233-5:111485446	ENSG00000186952_lung		ENSG00000186952_lung		gtex		5	109289232.0	111738956.0	29	trait	enet		0.0684228591762349	1.2489188800196271e-06	5:109299146-5:111485372	6.91	0.989	1	ENSG00000186952	lung
5:109298233-5:111485446	ENSG00000186952_brain_spinal_cord_cervical_c-1		ENSG00000186952_brain_spinal_cord_cervical_c-1		gtex		5	109289232.0	111738956.0	29	trait	lasso		0.0660983142619966	0.0032088499956987	5:109299146-5:111485372	0.804	0.989	1	ENSG00000186952	brain_spinal_cord_cervical_c-1
14:63323296-14:64753580	ENSG00000259116_pituitary		ENSG00000259116_pituitary		gtex		14	63514153.0	65540368.0	38	trait	blup		0.0581885867016184	0.0001794576275765	14:63323954-14:64751372	-3.26	0.218	1	ENSG00000259116	pituitary
14:63323296-14:64753580	ENSG00000140009_skin_not_sun_exposed_suprapubic		ENSG00000140009_skin_not_sun_exposed_suprapubic		gtex		14	63084231.0	65303659.0	38	trait	lasso		0.1476487305276398	6.398344973969035e-13	14:63323954-14:64751372	2.97	0.0933	1	ENSG00000140009	skin_not_sun_exposed_suprapubic
14:63323296-14:64753580	ENSG00000140009_skin_sun_exposed_lower_leg		ENSG00000140009_skin_sun_exposed_lower_leg		gtex		14	63084231.0	65303659.0	38	trait	lasso		0.3487951307018153	1.0956065843646652e-31	14:63323954-14:64751372	2.92	0.0801	1	ENSG00000140009	skin_sun_exposed_lower_leg
14:63323296-14:64753580	ENSG00000258824_esophagus_muscularis		ENSG00000258824_esophagus_muscularis		gtex		14	63422934.0	65448557.0	38	trait	lasso		0.0186500093165246	0.0082694061671833	14:63323954-14:64751372	2.76	0.0638	1	ENSG00000258824	esophagus_muscularis
14:63323296-14:64753580	ENSG00000259116_skin_not_sun_exposed_suprapubic		ENSG00000259116_skin_not_sun_exposed_suprapubic		gtex		14	63514153.0	65540368.0	38	trait	blup		0.1042647686036324	2.0166910757558813e-09	14:63323954-14:64751372	-2.75	0.0512	1	ENSG00000259116	skin_not_sun_exposed_suprapubic
14:63323296-14:64753580	ENSG00000054654_heart_left_ventricle		ENSG00000054654_heart_left_ventricle		gtex		14	62852982.0	65226433.0	38	trait	lasso		0.1351265318928142	6.780192036169221e-12	14:63323954-14:64751372	-2.73	0.0487	1	ENSG00000054654	heart_left_ventricle
14:63323296-14:64753580	ENSG00000140006_brain_basalganglia		ENSG00000140006_brain_basalganglia		gtex		14	62597038.0	64641861.0	38	trait	meta				14:63323954-14:64751372	2.53	0.0461	1	ENSG00000140006	brain_basalganglia
14:63323296-14:64753580	ENSG00000259116_heart_atrial_appendage		ENSG00000259116_heart_atrial_appendage		gtex		14	63514153.0	65540368.0	38	trait	lasso		0.0397328564055387	0.0001959422738021	14:63323954-14:64751372	2.65	0.0398	1	ENSG00000259116	heart_atrial_appendage
14:63323296-14:64753580	ENSG00000259116_colon_transverse		ENSG00000259116_colon_transverse		gtex		14	63514153.0	65540368.0	38	trait	meta				14:63323954-14:64751372	-2.57	0.0368	1	ENSG00000259116	colon_transverse
14:63323296-14:64753580	ENSG00000100714_testis		ENSG00000100714_testis		gtex		14	63388030.0	65463457.0	38	trait	lasso		0.0757418532476623	1.9768889020214044e-06	14:63323954-14:64751372	-2.49	0.0352	1	ENSG00000100714	testis
14:63323296-14:64753580	ENSG00000054654_artery_tibial		ENSG00000054654_artery_tibial		gtex		14	62852982.0	65226433.0	38	trait	enet		0.0327815227692805	0.0006668344221207	14:63323954-14:64751372	2.44	0.0293	1	ENSG00000054654	artery_tibial
14:63323296-14:64753580	ENSG00000200693_heart_atrial_appendage		ENSG00000200693_heart_atrial_appendage		gtex		14	62651295.0	64651499.0	38	trait	blup		0.0200073751283194	0.0064731154923182	14:63323954-14:64751372	2.08	0.0276	1	ENSG00000200693	heart_atrial_appendage
14:63323296-14:64753580	ENSG00000100714_artery_aorta		ENSG00000100714_artery_aorta		gtex		14	63388030.0	65463457.0	38	trait	lasso		0.2555979559025287	2.194860178468591e-22	14:63323954-14:64751372	-2.31	0.0254	1	ENSG00000100714	artery_aorta
14:63323296-14:64753580	ENSG00000100714_lung		ENSG00000100714_lung		gtex		14	63388030.0	65463457.0	38	trait	lasso		0.2180143294992641	5.968190374503873e-19	14:63323954-14:64751372	-2.33	0.0223	1	ENSG00000100714	lung
14:63323296-14:64753580	ENSG00000054654_brain_cerebellum		ENSG00000054654_brain_cerebellum		gtex		14	62852982.0	65226433.0	38	trait	meta				14:63323954-14:64751372	-2.16	0.0222	1	ENSG00000054654	brain_cerebellum
14:63323296-14:64753580	ENSG00000259116_prostate		ENSG00000259116_prostate		gtex		14	63514153.0	65540368.0	38	trait	blup		0.024412368405891	0.0186942106502284	14:63323954-14:64751372	-2.16	0.022	1	ENSG00000259116	prostate
14:63323296-14:64753580	ENSG00000272909_brain_cerebellum		ENSG00000272909_brain_cerebellum		gtex		14	63440368.0	65442238.0	38	trait	meta				14:63323954-14:64751372	1.77	0.0195	1	ENSG00000272909	brain_cerebellum
14:63323296-14:64753580	ENSG00000259116_adipose_visceral_omentum		ENSG00000259116_adipose_visceral_omentum		gtex		14	63514153.0	65540368.0	38	trait	blup		0.0366858490459091	0.000335012182409	14:63323954-14:64751372	2.04	0.0193	1	ENSG00000259116	adipose_visceral_omentum
14:63323296-14:64753580	ENSG00000165807_muscle_skeletal		ENSG00000165807_muscle_skeletal		gtex		14	63549901.0	65589378.0	38	trait	blup		0.0245551282276976	0.0028666240248471	14:63323954-14:64751372	1.75	0.0181	1	ENSG00000165807	muscle_skeletal
14:63323296-14:64753580	ENSG00000100714_artery_tibial		ENSG00000100714_artery_tibial		gtex		14	63388030.0	65463457.0	38	trait	lasso		0.3154103350120657	3.2600360364891807e-28	14:63323954-14:64751372	-1.88	0.0165	1	ENSG00000100714	artery_tibial
14:63323296-14:64753580	ENSG00000140009_nerve_tibial		ENSG00000140009_nerve_tibial		gtex		14	63084231.0	65303659.0	38	trait	enet		0.1110749320321272	5.820492850875631e-10	14:63323954-14:64751372	-2.15	0.0164	1	ENSG00000140009	nerve_tibial
