chrom	start	stop	strand	gencode_id	encode_id	gene_name	type
16	71758402	71758487	-	ENSG00000223224.1	ENSG00000223224	SNORD71	snoRNA
16	71777603	71777834	-	ENSG00000283057.1	ENSG00000283057	RP11-417N10.5	processed_pseudogene
16	71833787	71835932	+	ENSG00000262140.1	ENSG00000262140	RP11-417N10.3	unprocessed_pseudogene
16	71845991	71883210	+	ENSG00000224470.7	ENSG00000224470	ATXN1L	protein_coding
16	71885233	71931199	+	ENSG00000182149.20	ENSG00000182149	IST1	protein_coding
16	71860673	71860676	+	ENSG00000279592.1	ENSG00000279592	RP11-417N10.4	TEC
16	71861776	71895248	-	ENSG00000102984.14	ENSG00000102984	ZNF821	protein_coding
16	71881553	71882273	-	ENSG00000261765.1	ENSG00000261765	RP11-498D10.3	sense_intronic
16	71933420	71999978	-	ENSG00000277481.1	ENSG00000277481	PKD1L3	protein_coding
16	71991151	71991305	-	ENSG00000242176.1	ENSG00000242176	RPL39P31	processed_pseudogene
16	72004239	72004803	-	ENSG00000263311.1	ENSG00000263311	RP11-498D10.8	unprocessed_pseudogene
16	72005037	72006543	-	ENSG00000263232.2	ENSG00000263232	ATP5A1P3	processed_pseudogene
16	72008588	72027664	+	ENSG00000102967.11	ENSG00000102967	DHODH	protein_coding
16	72044289	72094396	-	ENSG00000140830.8	ENSG00000140830	TXNL4B	protein_coding
16	72054592	72061055	+	ENSG00000257017.8	ENSG00000257017	HP	protein_coding
16	72063224	72077246	+	ENSG00000261701.6	ENSG00000261701	HPR	protein_coding
16	72087297	72087443	+	ENSG00000260252.1	ENSG00000260252	RP11-384M15.3	antisense
16	72093870	72112912	+	ENSG00000140829.11	ENSG00000140829	DHX38	protein_coding
16	72112157	72176878	-	ENSG00000118557.15	ENSG00000118557	PMFBP1	protein_coding
16	72224565	72225144	-	ENSG00000261673.1	ENSG00000261673	RP11-328J14.1	lincRNA
16	72278268	72278568	+	ENSG00000261774.1	ENSG00000261774	RP11-328J14.2	processed_pseudogene
16	72283301	72665009	-	ENSG00000261008.6	ENSG00000261008	LINC01572	lincRNA
16	72376704	72376760	+	ENSG00000283564.1	ENSG00000283564	U6	snRNA
16	72427458	72533892	+	ENSG00000260664.2	ENSG00000260664	AC004158.3	lincRNA
16	72665170	72791624	+	ENSG00000259768.5	ENSG00000259768	RP5-991G20.1	antisense
16	72673503	72673564	+	ENSG00000238731.1	ENSG00000238731	RNU7-90P	snRNA
16	72728616	72729894	+	ENSG00000261764.1	ENSG00000261764	KRT18P18	transcribed_processed_pseudogene
16	72772673	72773272	+	ENSG00000279206.1	ENSG00000279206	RP5-991G20.6	lincRNA
16	72782885	73059698	-	ENSG00000140836.14	ENSG00000140836	ZFHX3	protein_coding
16	72805998	72809872	+	ENSG00000259209.3	ENSG00000259209	RP5-991G20.2	antisense
16	72821933	72821992	-	ENSG00000251868.1	ENSG00000251868	RNU7-71P	snRNA
16	72973374	72973832	-	ENSG00000279757.1	ENSG00000279757	CTD-2326C4.1	TEC
16	73005601	73006141	-	ENSG00000280092.1	ENSG00000280092	AC002044.3	TEC
16	73014319	73014476	-	ENSG00000272330.1	ENSG00000272330	AC002044.4	sense_intronic
16	73015047	73016016	-	ENSG00000279591.1	ENSG00000279591	AC002044.1	TEC
16	73060245	73060469	+	ENSG00000272250.1	ENSG00000272250	RP11-346C20.4	lincRNA
16	73060760	73062316	+	ENSG00000271009.2	ENSG00000271009	RP11-346C20.3	lincRNA
16	73092349	73093774	+	ENSG00000260880.2	ENSG00000260880	HCCAT5	lincRNA
16	73126637	73144447	-	ENSG00000197445.2	ENSG00000197445	C16orf47	lincRNA
16	73232055	73233970	+	ENSG00000261227.2	ENSG00000261227	AC140912.1	lincRNA
16	73293866	73294296	-	ENSG00000279120.1	ENSG00000279120	RP11-140I24.2	TEC
16	73386805	73421393	+	ENSG00000258779.6	ENSG00000258779	LINC01568	lincRNA
16	73483317	73487744	+	ENSG00000258582.1	ENSG00000258582	RP11-44L9.1	lincRNA
16	73499309	73499763	+	ENSG00000260687.1	ENSG00000260687	RP11-44L9.2	lincRNA
16	73511176	73511654	+	ENSG00000259971.1	ENSG00000259971	RP11-44L9.3	lincRNA
16	73543941	73558522	+	ENSG00000260848.1	ENSG00000260848	CTD-2009A10.1	lincRNA
16	73794079	73809733	+	ENSG00000283457.1	ENSG00000283457	RP11-53L24.2	lincRNA
16	73812621	73816053	+	ENSG00000259817.2	ENSG00000259817	RP11-53L24.1	lincRNA
16	74053365	74053965	+	ENSG00000279420.1	ENSG00000279420	RP11-42H13.1	TEC
16	74054151	74296762	-	ENSG00000261404.5	ENSG00000261404	AC009120.4	lincRNA
16	74150520	74151299	+	ENSG00000279100.1	ENSG00000279100	AC009120.9	TEC
16	74220929	74221427	+	ENSG00000260471.1	ENSG00000260471	AC009120.8	processed_pseudogene
16	74282415	74287519	+	ENSG00000261248.1	ENSG00000261248	AC009120.10	lincRNA
16	74289593	74291052	-	ENSG00000275236.1	ENSG00000275236	AC009120.11	lincRNA
16	74296775	74305738	+	ENSG00000103035.10	ENSG00000103035	PSMD7	protein_coding
16	74305127	74335346	-	ENSG00000259972.2	ENSG00000259972	AC009120.6	processed_transcript
16	74312609	74313390	-	ENSG00000239763.2	ENSG00000239763	AC009120.3	processed_pseudogene
16	74315146	74315634	+	ENSG00000260884.1	ENSG00000260884	AC009120.5	lincRNA
16	74332614	74360859	-	ENSG00000214331.8	ENSG00000214331	RP11-252A24.2	transcribed_unprocessed_pseudogene
16	74367462	74369826	+	ENSG00000261079.1	ENSG00000261079	RP11-252A24.3	lincRNA
16	74377878	74392080	+	ENSG00000196436.8	ENSG00000196436	NPIPB15	protein_coding
16	74393076	74393183	-	ENSG00000276822.1	ENSG00000276822	RP11-252A24.8	unprocessed_pseudogene
16	74408270	74421953	-	ENSG00000140839.11	ENSG00000140839	CLEC18B	protein_coding
16	74422120	74435254	+	ENSG00000261170.1	ENSG00000261170	RP11-252A24.5	antisense
16	74447427	74607144	-	ENSG00000090863.11	ENSG00000090863	GLG1	protein_coding
16	74456541	74456611	+	ENSG00000251794.1	ENSG00000251794	RNU6-237P	snRNA
16	74463888	74463988	-	ENSG00000207525.1	ENSG00000207525	Y_RNA	misc_RNA
16	74552251	74552746	+	ENSG00000240861.1	ENSG00000240861	RP11-572F4.1	processed_pseudogene
16	74612596	74613221	-	ENSG00000270945.1	ENSG00000270945	HSPE1P7	processed_pseudogene
16	74621394	74666881	-	ENSG00000168411.13	ENSG00000168411	RFWD3	protein_coding
16	74667506	74668706	+	ENSG00000262904.1	ENSG00000262904	TMPOP2	processed_pseudogene
16	74671855	74700960	-	ENSG00000168404.12	ENSG00000168404	MLKL	protein_coding
16	74712955	74774831	-	ENSG00000103089.8	ENSG00000103089	FA2H	protein_coding
16	74842587	74843883	+	ENSG00000261458.1	ENSG00000261458	RP11-787D11.1	unprocessed_pseudogene
16	74871367	75000173	-	ENSG00000103091.14	ENSG00000103091	WDR59	protein_coding
16	74999030	75110994	+	ENSG00000186187.11	ENSG00000186187	ZNRF1	protein_coding
16	75111860	75116771	-	ENSG00000166816.13	ENSG00000166816	LDHD	protein_coding
16	75119558	75144200	+	ENSG00000261058.1	ENSG00000261058	RP11-252E2.2	lincRNA
16	75148492	75172236	+	ENSG00000184517.11	ENSG00000184517	ZFP1	protein_coding
16	75192465	75193247	-	ENSG00000213318.4	ENSG00000213318	RP11-331F4.1	processed_pseudogene
16	75204096	75207185	-	ENSG00000168928.12	ENSG00000168928	CTRB2	protein_coding
16	75219000	75224924	+	ENSG00000168925.10	ENSG00000168925	CTRB1	protein_coding
16	75226074	75228186	+	ENSG00000240338.5	ENSG00000240338	RP11-331F4.4	transcribed_unprocessed_pseudogene
16	75228198	75268053	-	ENSG00000050820.16	ENSG00000050820	BCAR1	protein_coding
16	75245994	75249564	-	ENSG00000280152.1	ENSG00000280152	RP11-331F4.5	TEC
16	75286712	75286800	-	ENSG00000252101.2	ENSG00000252101	RNU6-758P	snRNA
16	75293698	75433485	-	ENSG00000153774.8	ENSG00000153774	CFDP1	protein_coding
16	75321890	75325048	-	ENSG00000259999.1	ENSG00000259999	RP11-252K23.1	sense_intronic
16	75379818	75381260	-	ENSG00000261783.1	ENSG00000261783	RP11-252K23.2	sense_intronic
16	75409332	75409466	-	ENSG00000252122.1	ENSG00000252122	SNORA76	snoRNA
16	75433836	75436392	+	ENSG00000274220.1	ENSG00000274220	RP11-77K12.9	lincRNA
16	75443054	75465497	-	ENSG00000166822.12	ENSG00000166822	TMEM170A	protein_coding
16	75458252	75460017	-	ENSG00000261476.1	ENSG00000261476	RP11-77K12.3	sense_intronic
16	75472052	75495259	-	ENSG00000183196.8	ENSG00000183196	CHST6	protein_coding
16	75495385	75495407	+	ENSG00000203472.3	ENSG00000203472	RP11-77K12.4	antisense
16	75497948	75498289	-	ENSG00000273971.1	ENSG00000273971	RP11-77K12.10	lincRNA
16	75499788	75516280	-	ENSG00000262583.1	ENSG00000262583	RP11-77K12.5	transcribed_unprocessed_pseudogene
16	75528535	75535247	-	ENSG00000135702.14	ENSG00000135702	CHST5	protein_coding
16	75536744	75556286	-	ENSG00000205084.10	ENSG00000205084	TMEM231	protein_coding
16	75556392	75557059	+	ENSG00000276408.1	ENSG00000276408	RP11-490B18.5	lincRNA
16	75566351	75577881	+	ENSG00000034713.7	ENSG00000034713	GABARAPL2	protein_coding
16	75572185	75572685	-	ENSG00000276523.1	ENSG00000276523	RP11-490B18.6	antisense
16	75596981	75623300	-	ENSG00000065457.10	ENSG00000065457	ADAT1	protein_coding
16	75627474	75647679	-	ENSG00000065427.14	ENSG00000065427	KARS	protein_coding
16	75647786	75761872	+	ENSG00000166848.5	ENSG00000166848	TERF2IP	protein_coding
16	75660227	75677009	-	ENSG00000284484.1	ENSG00000284484	RP11-490B18.9	protein_coding
16	75693929	75701459	-	ENSG00000282757.3	ENSG00000282757	DUXB	protein_coding
16	75698531	75698816	-	ENSG00000240199.3	ENSG00000240199	RN7SL520P	misc_RNA
16	75709056	75709815	-	ENSG00000261424.1	ENSG00000261424	ATP5F1P7	processed_pseudogene
16	75714224	75726442	-	ENSG00000283755.1	ENSG00000283755	CPHXL	protein_coding
16	75838630	75860867	-	ENSG00000261313.1	ENSG00000261313	RP11-2C15.1	lincRNA
16	75861048	75861157	-	ENSG00000199299.1	ENSG00000199299	RNA5SP430	rRNA
16	76107283	76147806	-	ENSG00000260223.1	ENSG00000260223	RP11-293N14.1	lincRNA
16	76228385	76262365	-	ENSG00000260983.1	ENSG00000260983	RP11-150D5.2	lincRNA
16	76235055	76235623	-	ENSG00000244485.1	ENSG00000244485	RPL18P13	processed_pseudogene
16	76277278	76559238	+	ENSG00000152910.18	ENSG00000152910	CNTNAP4	protein_coding
16	76287630	76287739	+	ENSG00000252814.1	ENSG00000252814	RN7SKP233	misc_RNA
16	76469508	76469595	-	ENSG00000252022.1	ENSG00000252022	SNORD33	snoRNA
16	76582556	76583098	+	ENSG00000273659.1	ENSG00000273659	RP11-58C22.2	lincRNA
16	76634998	76658478	+	ENSG00000250514.1	ENSG00000250514	LINC02125	lincRNA
16	76736342	76928169	+	ENSG00000259995.1	ENSG00000259995	CTD-2336H13.2	lincRNA
16	76868936	76869019	+	ENSG00000266426.1	ENSG00000266426	MIR4719	miRNA
16	76878274	76878936	-	ENSG00000260797.1	ENSG00000260797	CTD-2336H13.1	processed_pseudogene
16	77104260	77105297	+	ENSG00000279856.1	ENSG00000279856	CTD-2300H10.2	TEC
16	77190835	77202405	+	ENSG00000103111.14	ENSG00000103111	MON1B	protein_coding
16	77206441	77213005	+	ENSG00000205078.5	ENSG00000205078	SYCE1L	protein_coding
16	77249894	77249957	-	ENSG00000261063.1	ENSG00000261063	RP11-538I12.2	antisense
16	77220406	77221258	+	ENSG00000226348.1	ENSG00000226348	VN2R10P	unitary_pseudogene
16	77234877	77290934	+	ENSG00000260922.1	ENSG00000260922	RP11-538I12.3	antisense
16	77247813	77435114	-	ENSG00000140873.15	ENSG00000140873	ADAMTS18	protein_coding
16	77433382	77444336	+	ENSG00000260701.1	ENSG00000260701	RP11-449J10.1	antisense
16	77590806	77610681	+	ENSG00000261154.1	ENSG00000261154	LINC02131	lincRNA
16	77657174	77660570	+	ENSG00000278862.1	ENSG00000278862	RP11-571O6.2	TEC
16	77722492	77742260	+	ENSG00000140876.11	ENSG00000140876	NUDT7	protein_coding
16	77741468	77743000	-	ENSG00000261707.1	ENSG00000261707	RP11-264M12.2	antisense
16	77788530	77980107	+	ENSG00000171724.2	ENSG00000171724	VAT1L	protein_coding
16	77800023	77801714	+	ENSG00000278926.1	ENSG00000278926	RP11-264M12.4	TEC
16	77892422	77892915	+	ENSG00000261330.1	ENSG00000261330	RP11-281J9.1	processed_pseudogene
16	78014683	78059454	-	ENSG00000261540.1	ENSG00000261540	RP11-281J9.2	antisense
16	78022515	78066761	+	ENSG00000166509.10	ENSG00000166509	CLEC3A	protein_coding
16	78048483	78049897	-	ENSG00000260731.1	ENSG00000260731	KRT8P22	processed_pseudogene
16	78055824	78056927	-	ENSG00000261776.1	ENSG00000261776	RP11-358L22.2	processed_pseudogene
16	78099413	79212667	+	ENSG00000186153.16	ENSG00000186153	WWOX	protein_coding
16	78123243	78124332	+	ENSG00000276007.1	ENSG00000276007	RP11-358L22.3	sense_intronic
16	78166717	78168514	-	ENSG00000279991.1	ENSG00000279991	RP11-190D6.1	TEC
16	78237362	78241218	-	ENSG00000260969.1	ENSG00000260969	RP11-190D6.2	antisense
16	78355529	78355834	+	ENSG00000260014.1	ENSG00000260014	LSM3P5	processed_pseudogene
16	78495926	78506568	-	ENSG00000260733.1	ENSG00000260733	RP11-264L1.4	antisense
16	78525189	78526535	-	ENSG00000279887.1	ENSG00000279887	RP11-264L1.1	TEC
16	78534374	78535648	+	ENSG00000261837.1	ENSG00000261837	RP11-264L1.3	sense_intronic
16	78550739	78553296	-	ENSG00000279129.1	ENSG00000279129	RP11-264L1.2	TEC
16	78825281	78826006	+	ENSG00000243101.1	ENSG00000243101	RPS3P7	processed_pseudogene
16	78872739	78873505	+	ENSG00000280115.1	ENSG00000280115	RP11-133M8.3	TEC
16	78890231	78892302	+	ENSG00000280190.1	ENSG00000280190	RP11-319G9.1	TEC
16	78895361	78899644	+	ENSG00000260816.2	ENSG00000260816	RP11-319G9.3	sense_intronic
16	78981722	78981843	-	ENSG00000279732.1	ENSG00000279732	RP11-319G9.4	TEC
16	78994345	79004730	+	ENSG00000261537.1	ENSG00000261537	RP11-319G9.5	sense_intronic
16	79016136	79017429	+	ENSG00000280274.1	ENSG00000280274	RP11-556H2.1	TEC
16	79077376	79078234	-	ENSG00000260694.1	ENSG00000260694	RP11-556H2.4	antisense
16	79090050	79101754	+	ENSG00000260479.1	ENSG00000260479	RP11-556H2.3	sense_intronic
16	79105957	79110882	+	ENSG00000260511.1	ENSG00000260511	RP11-556H2.2	sense_intronic
16	79202624	79206739	-	ENSG00000277954.1	ENSG00000277954	RP11-679B19.1	antisense
16	79212711	79229453	-	ENSG00000261722.1	ENSG00000261722	RP11-679B19.2	lincRNA
16	79264454	79264573	+	ENSG00000222244.1	ENSG00000222244	RNA5SP431	rRNA
16	79505603	79516293	+	ENSG00000261472.1	ENSG00000261472	RP11-467I17.1	lincRNA
16	79585843	79600714	-	ENSG00000178573.6	ENSG00000178573	MAF	protein_coding
16	79603572	79604177	+	ENSG00000277214.1	ENSG00000277214	RP11-70D24.3	lincRNA
16	79605802	79606605	+	ENSG00000278058.1	ENSG00000278058	RP11-70D24.2	lincRNA
16	79619469	79620110	+	ENSG00000275040.1	ENSG00000275040	RP11-70D24.4	lincRNA
16	79675685	79677715	-	ENSG00000279378.1	ENSG00000279378	RP11-70D24.1	TEC
16	79713836	79807922	+	ENSG00000260876.5	ENSG00000260876	LINC01229	lincRNA
16	79715232	79770563	-	ENSG00000261390.5	ENSG00000261390	MAFTRR	lincRNA
16	79798050	79827150	-	ENSG00000261082.1	ENSG00000261082	LINC01228	lincRNA
16	80040662	80045745	+	ENSG00000260237.1	ENSG00000260237	RP11-148M9.1	lincRNA
16	80065836	80167577	+	ENSG00000260706.5	ENSG00000260706	RP11-525K10.1	lincRNA
16	80155053	80563135	-	ENSG00000259867.5	ENSG00000259867	RP11-525K10.3	antisense
16	80179129	80180682	+	ENSG00000261376.1	ENSG00000261376	RP11-525K10.2	lincRNA
16	80540957	80550760	+	ENSG00000168589.14	ENSG00000168589	DYNLRB2	protein_coding
16	80547848	80552514	-	ENSG00000260183.1	ENSG00000260183	RP11-109P11.1	antisense
16	80566794	80572808	-	ENSG00000260737.5	ENSG00000260737	LINC01227	lincRNA
16	80597906	80804329	-	ENSG00000166446.14	ENSG00000166446	CDYL2	protein_coding
16	80627551	80628379	-	ENSG00000260064.1	ENSG00000260064	RP11-18F14.4	sense_intronic
16	80736360	80742305	+	ENSG00000260594.1	ENSG00000260594	CTD-2055G21.1	antisense
16	80828735	80892595	-	ENSG00000260896.5	ENSG00000260896	LINC02170	lincRNA
16	80966448	81001334	-	ENSG00000103121.8	ENSG00000103121	CMC2	protein_coding
16	80982319	80984094	-	ENSG00000278985.1	ENSG00000278985	RP11-303E16.9	TEC
16	81006498	81033114	+	ENSG00000166451.13	ENSG00000166451	CENPN	protein_coding
16	81016792	81035759	-	ENSG00000260213.5	ENSG00000260213	RP11-303E16.3	antisense
16	81030770	81031485	+	ENSG00000261061.1	ENSG00000261061	RP11-303E16.2	sense_intronic
16	81035847	81047358	+	ENSG00000166454.9	ENSG00000166454	ATMIN	protein_coding
16	81053497	81077267	-	ENSG00000166455.13	ENSG00000166455	C16orf46	protein_coding
16	81055301	81056426	+	ENSG00000261141.1	ENSG00000261141	RP11-303E16.5	antisense
16	81069854	81076598	+	ENSG00000261838.5	ENSG00000261838	RP11-303E16.6	antisense
16	81077319	81078861	+	ENSG00000245059.2	ENSG00000245059	RP11-303E16.7	lincRNA
16	81081938	81096425	-	ENSG00000140905.10	ENSG00000140905	GCSH	protein_coding
16	81100879	81220370	-	ENSG00000166473.17	ENSG00000166473	PKD1L2	polymorphic_pseudogene
16	81106533	81106639	-	ENSG00000252608.1	ENSG00000252608	RNU6-1191P	snRNA
16	81238448	81291142	+	ENSG00000135697.9	ENSG00000135697	BCO1	protein_coding
16	81261924	81264091	-	ENSG00000280182.1	ENSG00000280182	RP11-626G3.1	TEC
16	81310731	81313423	-	ENSG00000260495.1	ENSG00000260495	RP11-55K13.1	antisense
16	81314952	81390884	+	ENSG00000261609.5	ENSG00000261609	GAN	protein_coding
16	81445170	81711762	+	ENSG00000153815.16	ENSG00000153815	CMIP	protein_coding
16	81463892	81464859	-	ENSG00000279021.1	ENSG00000279021	RP11-391L3.4	TEC
16	81476023	81476519	-	ENSG00000260229.1	ENSG00000260229	RP11-391L3.5	processed_pseudogene
16	81517824	81520617	+	ENSG00000279476.1	ENSG00000279476	RP11-391L3.3	TEC
16	81533902	81533966	+	ENSG00000277255.1	ENSG00000277255	MIR7854	miRNA
16	81611348	81611408	+	ENSG00000275109.1	ENSG00000275109	MIR6504	miRNA
16	81617038	81617543	-	ENSG00000279681.1	ENSG00000279681	RP11-274A11.5	TEC
16	81618505	81620563	+	ENSG00000279294.1	ENSG00000279294	RP11-274A11.3	TEC
16	81630193	81632038	+	ENSG00000279841.1	ENSG00000279841	RP11-274A11.4	TEC
16	81738248	81767868	+	ENSG00000261218.5	ENSG00000261218	RP11-960L18.1	lincRNA
16	81779258	81962693	+	ENSG00000197943.9	ENSG00000197943	PLCG2	protein_coding
16	81987948	81988854	+	ENSG00000276519.1	ENSG00000276519	RP11-510J16.6	lincRNA
16	81989017	82011488	-	ENSG00000184860.9	ENSG00000184860	SDR42E1	protein_coding
16	82035004	82098534	+	ENSG00000086696.10	ENSG00000086696	HSD17B2	protein_coding
16	82044336	82139631	-	ENSG00000261235.1	ENSG00000261235	RP11-510J16.5	antisense
16	82120638	82121769	-	ENSG00000260161.1	ENSG00000260161	MTCYBP28	processed_pseudogene
16	82147798	82170226	-	ENSG00000135698.9	ENSG00000135698	MPHOSPH6	protein_coding
16	82170296	82175803	+	ENSG00000261029.1	ENSG00000261029	CTD-2588J6.2	lincRNA
16	82192505	82192790	-	ENSG00000251888.1	ENSG00000251888	RN7SKP190	misc_RNA
16	82434828	82435381	+	ENSG00000259873.1	ENSG00000259873	RP11-481E4.1	processed_pseudogene
16	82495993	82510919	-	ENSG00000261285.5	ENSG00000261285	RP11-481E4.2	lincRNA
16	82554049	82575210	-	ENSG00000261176.1	ENSG00000261176	RP11-2L4.1	lincRNA
16	82626803	83800640	+	ENSG00000140945.16	ENSG00000140945	CDH13	protein_coding
16	82688931	82689019	+	ENSG00000277387.1	ENSG00000277387	MIR8058	miRNA
16	82727474	82727694	+	ENSG00000280044.1	ENSG00000280044	RP11-22H5.1	TEC
16	82773319	82829638	+	ENSG00000260862.1	ENSG00000260862	RP11-22H5.2	sense_intronic
16	82844455	82844757	+	ENSG00000263360.2	ENSG00000263360	RN7SL134P	misc_RNA
16	82953230	82990298	-	ENSG00000260832.1	ENSG00000260832	CTD-3253I12.1	antisense
16	83383007	83398170	-	ENSG00000261410.1	ENSG00000261410	RP11-543N12.1	antisense
16	83508346	83508408	+	ENSG00000263785.1	ENSG00000263785	MIR3182	miRNA
16	83710179	83717898	-	ENSG00000261103.1	ENSG00000261103	RP11-298D21.3	antisense
16	83721119	83772936	-	ENSG00000260788.5	ENSG00000260788	RP11-298D21.1	antisense
16	83725676	83726377	-	ENSG00000259914.1	ENSG00000259914	RP11-298D21.2	antisense
16	83789967	83807834	-	ENSG00000260228.5	ENSG00000260228	RP11-483P21.2	antisense
16	83807843	83819737	+	ENSG00000230989.6	ENSG00000230989	HSBP1	protein_coding
16	83899126	83927026	+	ENSG00000103150.5	ENSG00000103150	MLYCD	protein_coding
16	83931311	83948281	+	ENSG00000260300.5	ENSG00000260300	RP11-505K9.4	protein_coding
16	83929796	83931223	-	ENSG00000260932.1	ENSG00000260932	RP11-483P21.6	antisense
16	83949115	83966332	+	ENSG00000140961.12	ENSG00000140961	OSGIN1	protein_coding
16	83968632	84002776	+	ENSG00000103154.9	ENSG00000103154	NECAB2	protein_coding
16	84009784	84042636	-	ENSG00000166558.10	ENSG00000166558	SLC38A8	protein_coding
16	84039918	84040033	-	ENSG00000199350.1	ENSG00000199350	RNA5SP432	rRNA
16	84053766	84116906	-	ENSG00000140943.16	ENSG00000140943	MBTPS1	protein_coding
16	84085979	84086590	-	ENSG00000274677.1	ENSG00000274677	RP11-505K9.5	sense_intronic
16	84117051	84117571	+	ENSG00000260018.1	ENSG00000260018	RP11-505K9.1	antisense
16	84119293	84121153	+	ENSG00000260410.2	ENSG00000260410	RP11-505K9.3	processed_pseudogene
16	84122281	84145188	-	ENSG00000103160.11	ENSG00000103160	HSDL1	protein_coding
16	84145310	84177846	+	ENSG00000154099.17	ENSG00000154099	DNAAF1	protein_coding
16	84177919	84187070	-	ENSG00000103168.16	ENSG00000103168	TAF1C	protein_coding
16	84191138	84197166	+	ENSG00000140955.10	ENSG00000140955	ADAD2	protein_coding
16	84192558	84195265	-	ENSG00000250685.7	ENSG00000250685	RP11-486L19.2	antisense
16	84218667	84239750	-	ENSG00000168418.7	ENSG00000168418	KCNG4	protein_coding
16	84255270	84261049	-	ENSG00000260858.1	ENSG00000260858	RP11-558A11.1	lincRNA
16	84262815	84262928	-	ENSG00000201361.1	ENSG00000201361	RNA5SP433	rRNA
16	84294646	84329851	+	ENSG00000103175.10	ENSG00000103175	WFDC1	protein_coding
16	84295498	84296985	-	ENSG00000260530.1	ENSG00000260530	RP11-558A11.2	antisense
16	84342464	84343407	-	ENSG00000260504.1	ENSG00000260504	RP11-558A11.3	lincRNA
16	84368527	84464187	+	ENSG00000064270.12	ENSG00000064270	ATP2C2	protein_coding
16	84459259	84467361	-	ENSG00000261286.1	ENSG00000261286	RP11-517C16.2	antisense
16	84476421	84554033	-	ENSG00000140950.15	ENSG00000140950	TLDC1	protein_coding
16	84495599	84497418	+	ENSG00000261243.1	ENSG00000261243	RP11-517C16.4	antisense
16	84565594	84618077	-	ENSG00000103187.7	ENSG00000103187	COTL1	protein_coding
16	84594393	84596826	+	ENSG00000261471.1	ENSG00000261471	RP11-61F12.1	antisense
16	84648525	84662314	+	ENSG00000135686.12	ENSG00000135686	KLHL36	protein_coding
16	84699978	84779922	+	ENSG00000103194.15	ENSG00000103194	USP10	protein_coding
16	84819984	84920768	+	ENSG00000103196.11	ENSG00000103196	CRISPLD2	protein_coding
16	84828263	84829242	+	ENSG00000260859.1	ENSG00000260859	RP11-254F19.2	sense_intronic
16	84917377	84919923	-	ENSG00000279622.1	ENSG00000279622	RP11-254F19.4	TEC
16	84928353	84939603	+	ENSG00000260340.1	ENSG00000260340	LINC02176	lincRNA
16	84974181	85011535	-	ENSG00000153786.12	ENSG00000153786	ZDHHC7	protein_coding
16	85027751	85094230	+	ENSG00000135709.12	ENSG00000135709	KIAA0513	protein_coding
16	85098358	85112508	-	ENSG00000153789.12	ENSG00000153789	FAM92B	protein_coding
16	85137150	85149443	+	ENSG00000278214.1	ENSG00000278214	LINC02139	lincRNA
16	85142696	85146001	-	ENSG00000275088.1	ENSG00000275088	RP11-442O1.3	lincRNA
16	85169525	85676197	+	ENSG00000131149.18	ENSG00000131149	GSE1	protein_coding
16	85278820	85279035	-	ENSG00000270313.1	ENSG00000270313	COX6CP16	processed_pseudogene
16	85282958	85285963	+	ENSG00000179219.5	ENSG00000179219	LINC00311	lincRNA
16	85306226	85306325	-	ENSG00000266307.1	ENSG00000266307	MIR5093	miRNA
16	85489813	85490831	+	ENSG00000278716.1	ENSG00000278716	LA16c-352F7.1	lincRNA
16	85580009	85583571	-	ENSG00000270124.1	ENSG00000270124	RP11-118F19.1	lincRNA
16	85592266	85595720	+	ENSG00000260417.1	ENSG00000260417	CTD-2542L18.1	lincRNA
16	85659378	85659675	+	ENSG00000263968.2	ENSG00000263968	RN7SL381P	misc_RNA
16	85676205	85690073	-	ENSG00000131153.8	ENSG00000131153	GINS2	protein_coding
16	85690084	85751129	-	ENSG00000154102.10	ENSG00000154102	C16orf74	protein_coding
16	85697335	85697868	-	ENSG00000275393.1	ENSG00000275393	RP11-568J23.8	sense_intronic
16	85741621	85741700	-	ENSG00000283416.1	ENSG00000283416	MIR1910	miRNA
16	85743287	85744225	+	ENSG00000269898.1	ENSG00000269898	RP11-568J23.4	antisense
16	85771758	85799608	-	ENSG00000131148.8	ENSG00000131148	EMC8	protein_coding
16	85781775	85781899	-	ENSG00000252311.1	ENSG00000252311	RNU1-103P	snRNA
16	85784382	85787617	+	ENSG00000270184.1	ENSG00000270184	RP11-568J23.5	antisense
16	85792415	85792933	+	ENSG00000270159.1	ENSG00000270159	RP11-568J23.6	antisense
16	85798633	85807044	+	ENSG00000131143.8	ENSG00000131143	COX4I1	protein_coding
16	85814425	85815062	-	ENSG00000270698.1	ENSG00000270698	RP11-568J23.7	processed_pseudogene
16	85815873	85816536	-	ENSG00000214259.3	ENSG00000214259	RP11-568J23.1	processed_pseudogene
16	85859521	85862012	+	ENSG00000279907.1	ENSG00000279907	RP11-568J23.2	TEC
16	85898803	85922609	+	ENSG00000140968.10	ENSG00000140968	IRF8	protein_coding
16	85918347	85918416	+	ENSG00000274134.1	ENSG00000274134	MIR6774	miRNA
16	85935281	85936223	-	ENSG00000268804.1	ENSG00000268804	LINC02132	lincRNA
16	85981750	85984723	+	ENSG00000269667.1	ENSG00000269667	RP11-542M13.2	lincRNA
16	86035627	86036419	+	ENSG00000279604.1	ENSG00000279604	RP11-542M13.1	TEC
16	86081409	86089526	-	ENSG00000261177.1	ENSG00000261177	RP11-805I24.1	lincRNA
